fund_name,asset,weight,Holding,label
fund 71,Technology_Mid Cap_161,0.0056389718376578,0.56389718376578,Technology_Mid Cap
fund 73,Technology_Mid Cap_161,0.0012736487132869,0.12736487132869,Technology_Mid Cap
fund 120,Technology_Mid Cap_161,0.0211471004643555,2.11471004643555,Technology_Mid Cap
fund 121,Technology_Mid Cap_161,0.0152112929240793,1.52112929240793,Technology_Mid Cap
fund 123,Technology_Mid Cap_161,0.0114700849437697,1.14700849437697,Technology_Mid Cap
fund 167,Technology_Mid Cap_161,0.0003505013761694,0.03505013761694,Technology_Mid Cap
fund 224,Technology_Mid Cap_161,0.0470814148809384,4.70814148809384,Technology_Mid Cap
fund 256,Technology_Mid Cap_161,0.0002395880370247,0.02395880370247,Technology_Mid Cap
fund 290,Technology_Mid Cap_161,0.0095610752173099,0.95610752173099,Technology_Mid Cap
fund 351,Technology_Mid Cap_161,0.0005463318772547,0.05463318772547,Technology_Mid Cap
fund 357,Technology_Mid Cap_161,0.0152298948133469,1.52298948133469,Technology_Mid Cap
fund 392,Technology_Mid Cap_161,0.0054544105659665,0.54544105659665,Technology_Mid Cap
fund 395,Technology_Mid Cap_161,0.0094741981582684,0.94741981582684,Technology_Mid Cap
fund 458,Technology_Mid Cap_161,0.0041212940507295,0.41212940507295,Technology_Mid Cap
fund 460,Technology_Mid Cap_161,0.1158665072213689,11.58665072213689,Technology_Mid Cap
fund 491,Technology_Mid Cap_161,0.0094026486232854,0.94026486232854,Technology_Mid Cap
fund 497,Technology_Mid Cap_161,0.0195661284966304,1.95661284966304,Technology_Mid Cap
fund 276,Technology_Mid Cap_162,0.0114627897589095,1.14627897589095,Technology_Mid Cap
fund 430,Technology_Mid Cap_162,0.0005193319790568,0.05193319790568,Technology_Mid Cap
fund 470,Technology_Mid Cap_162,0.000358229045079,0.0358229045079,Technology_Mid Cap
fund 57,Technology_Mid Cap_163,0.0167400420690092,1.6740042069009202,Technology_Mid Cap
fund 67,Technology_Mid Cap_163,0.1024179339248913,10.24179339248913,Technology_Mid Cap
fund 68,Technology_Mid Cap_163,0.0201267282909227,2.0126728290922697,Technology_Mid Cap
fund 70,Technology_Mid Cap_163,0.0038709794175715,0.38709794175715,Technology_Mid Cap
fund 71,Technology_Mid Cap_163,0.0170547149139819,1.70547149139819,Technology_Mid Cap
fund 120,Technology_Mid Cap_163,0.0238326759133958,2.38326759133958,Technology_Mid Cap
fund 123,Technology_Mid Cap_163,0.0105275364258139,1.05275364258139,Technology_Mid Cap
fund 190,Technology_Mid Cap_163,0.017734158722861,1.7734158722861,Technology_Mid Cap
fund 206,Technology_Mid Cap_163,0.0276038718401264,2.76038718401264,Technology_Mid Cap
fund 209,Technology_Mid Cap_163,0.0079640934435161,0.79640934435161,Technology_Mid Cap
fund 224,Technology_Mid Cap_163,0.0088128615602437,0.88128615602437,Technology_Mid Cap
fund 259,Technology_Mid Cap_163,0.0305574321047666,3.05574321047666,Technology_Mid Cap
fund 285,Technology_Mid Cap_163,0.0214605720607285,2.1460572060728498,Technology_Mid Cap
fund 357,Technology_Mid Cap_163,0.1118631041680618,11.18631041680618,Technology_Mid Cap
fund 392,Technology_Mid Cap_163,0.0232496056950481,2.32496056950481,Technology_Mid Cap
fund 395,Technology_Mid Cap_163,0.0112834785380525,1.12834785380525,Technology_Mid Cap
fund 470,Technology_Mid Cap_163,0.0012398735951446,0.12398735951446,Technology_Mid Cap
fund 487,Technology_Mid Cap_163,0.0021334959181731,0.21334959181731,Technology_Mid Cap
fund 497,Technology_Mid Cap_163,0.0350363729246515,3.5036372924651498,Technology_Mid Cap
fund 64,Technology_Mid Cap_164,0.0048550090285568,0.48550090285568,Technology_Mid Cap
fund 70,Technology_Mid Cap_164,0.0012796328974685,0.12796328974685,Technology_Mid Cap
fund 71,Technology_Mid Cap_164,0.005637791345987,0.5637791345987,Technology_Mid Cap
fund 81,Technology_Mid Cap_164,0.0015772702909349,0.15772702909349,Technology_Mid Cap
fund 82,Technology_Mid Cap_164,0.002565821412561,0.2565821412561,Technology_Mid Cap
fund 259,Technology_Mid Cap_164,0.0070699871443282,0.70699871443282,Technology_Mid Cap
fund 441,Technology_Mid Cap_164,0.0052049360118167,0.52049360118167,Technology_Mid Cap
fund 470,Technology_Mid Cap_164,0.000444091960559,0.0444091960559,Technology_Mid Cap
fund 64,Technology_Mid Cap_165,0.0155827107096559,1.55827107096559,Technology_Mid Cap
fund 70,Technology_Mid Cap_165,0.0009605032456297,0.09605032456297,Technology_Mid Cap
fund 71,Technology_Mid Cap_165,0.0042317737350425,0.42317737350425,Technology_Mid Cap
fund 73,Technology_Mid Cap_165,0.0020461345775668,0.20461345775668,Technology_Mid Cap
fund 120,Technology_Mid Cap_165,0.0022689028271822,0.22689028271822,Technology_Mid Cap
fund 121,Technology_Mid Cap_165,0.0097226059407756,0.97226059407756,Technology_Mid Cap
fund 256,Technology_Mid Cap_165,0.0042633878651416,0.42633878651416,Technology_Mid Cap
fund 259,Technology_Mid Cap_165,0.009465318133991,0.9465318133991,Technology_Mid Cap
fund 344,Technology_Mid Cap_165,0.008274044094574,0.8274044094573999,Technology_Mid Cap
fund 351,Technology_Mid Cap_165,0.0014215278460212,0.14215278460212,Technology_Mid Cap
fund 395,Technology_Mid Cap_165,0.0030117262524733,0.3011726252473299,Technology_Mid Cap
fund 424,Technology_Mid Cap_165,0.0159100881962858,1.59100881962858,Technology_Mid Cap
fund 430,Technology_Mid Cap_165,0.043136790654582,4.3136790654582,Technology_Mid Cap
fund 458,Technology_Mid Cap_165,0.0211171967686652,2.11171967686652,Technology_Mid Cap
fund 460,Technology_Mid Cap_165,0.0208472528949351,2.0847252894935098,Technology_Mid Cap
fund 487,Technology_Mid Cap_165,0.0008846041727495,0.08846041727495,Technology_Mid Cap
fund 497,Technology_Mid Cap_165,0.0252416261323969,2.5241626132396897,Technology_Mid Cap
fund 57,Technology_Mid Cap_167,0.0028007627022808,0.28007627022808,Technology_Mid Cap
fund 67,Technology_Mid Cap_167,0.0122610722431357,1.22610722431357,Technology_Mid Cap
fund 68,Technology_Mid Cap_167,0.0024094927532314,0.24094927532314,Technology_Mid Cap
fund 70,Technology_Mid Cap_167,0.0010154870259542,0.10154870259542,Technology_Mid Cap
fund 71,Technology_Mid Cap_167,0.0044740206181107,0.44740206181107,Technology_Mid Cap
fund 79,Technology_Mid Cap_167,0.100236168325389,10.0236168325389,Technology_Mid Cap
fund 81,Technology_Mid Cap_167,0.0011948523043027,0.11948523043027,Technology_Mid Cap
fund 82,Technology_Mid Cap_167,0.0019437236882275,0.19437236882275,Technology_Mid Cap
fund 120,Technology_Mid Cap_167,0.0316064683259313,3.1606468325931303,Technology_Mid Cap
fund 121,Technology_Mid Cap_167,0.0168316331131232,1.68316331131232,Technology_Mid Cap
fund 123,Technology_Mid Cap_167,0.0130947177197134,1.30947177197134,Technology_Mid Cap
fund 190,Technology_Mid Cap_167,0.007278497471924,0.7278497471924,Technology_Mid Cap
fund 209,Technology_Mid Cap_167,0.0034233759226353,0.34233759226353,Technology_Mid Cap
fund 259,Technology_Mid Cap_167,0.0160791489982945,1.60791489982945,Technology_Mid Cap
fund 344,Technology_Mid Cap_167,0.001955291496493,0.1955291496493,Technology_Mid Cap
fund 351,Technology_Mid Cap_167,0.0006139530052159,0.0613953005215899,Technology_Mid Cap
fund 395,Technology_Mid Cap_167,0.0072660528559881,0.72660528559881,Technology_Mid Cap
fund 487,Technology_Mid Cap_167,1.7635503640739725e-05,0.0017635503640739,Technology_Mid Cap
fund 357,Technology_Mid Cap_168,0.0358801102076583,3.58801102076583,Technology_Mid Cap
fund 388,Technology_Mid Cap_168,1.670799663121466e-05,0.0016707996631214,Technology_Mid Cap
fund 167,Technology_Mid Cap_169,3.1623111967469407e-05,0.0031623111967469,Technology_Mid Cap
fund 362,Technology_Mid Cap_169,0.0018237625552497,0.18237625552497,Technology_Mid Cap
fund 315,Technology_Mid Cap_170,0.0030311272997432,0.30311272997432,Technology_Mid Cap
fund 73,Technology_Mid Cap_171,0.0001566348256417,0.01566348256417,Technology_Mid Cap
fund 276,Technology_Mid Cap_171,0.003097750560267,0.3097750560267,Technology_Mid Cap
fund 283,Technology_Mid Cap_171,0.0071135853519627,0.71135853519627,Technology_Mid Cap
fund 298,Technology_Mid Cap_171,0.0015397429855047,0.1539742985504699,Technology_Mid Cap
fund 470,Technology_Mid Cap_171,0.0003365551289108,0.03365551289108,Technology_Mid Cap
fund 484,Technology_Mid Cap_171,0.0006889609509091,0.06889609509091,Technology_Mid Cap
fund 400,Technology_Mid Cap_172,0.0003057259119937,0.03057259119937,Technology_Mid Cap
fund 430,Technology_Mid Cap_172,0.0319611063636753,3.1961106363675302,Technology_Mid Cap
fund 458,Technology_Mid Cap_172,0.0020377263961506,0.2037726396150599,Technology_Mid Cap
fund 468,Technology_Mid Cap_172,8.43438846639204e-05,0.008434388466392,Technology_Mid Cap
fund 469,Technology_Mid Cap_172,0.0540581974808877,5.40581974808877,Technology_Mid Cap
fund 484,Technology_Mid Cap_172,0.0006781499893212,0.06781499893212,Technology_Mid Cap
fund 70,Technology_Mid Cap_173,0.0020977999296798,0.20977999296798,Technology_Mid Cap
fund 71,Technology_Mid Cap_173,0.0092424618908738,0.92424618908738,Technology_Mid Cap
fund 81,Technology_Mid Cap_173,0.007789675387555,0.7789675387555,Technology_Mid Cap
fund 82,Technology_Mid Cap_173,0.0126718394565339,1.26718394565339,Technology_Mid Cap
fund 120,Technology_Mid Cap_173,0.0049066744535362,0.4906674453536199,Technology_Mid Cap
fund 123,Technology_Mid Cap_173,0.0037580544527344,0.37580544527344,Technology_Mid Cap
fund 259,Technology_Mid Cap_173,0.0140495796861048,1.4049579686104798,Technology_Mid Cap
fund 285,Technology_Mid Cap_173,0.0135814172517169,1.35814172517169,Technology_Mid Cap
fund 314,Technology_Mid Cap_173,0.0345433462264001,3.4543346226400105,Technology_Mid Cap
fund 392,Technology_Mid Cap_173,0.005520645326103,0.5520645326103,Technology_Mid Cap
fund 395,Technology_Mid Cap_173,0.0011123199013731,0.11123199013731,Technology_Mid Cap
fund 416,Technology_Mid Cap_173,0.0631571178062366,6.31571178062366,Technology_Mid Cap
fund 458,Technology_Mid Cap_173,0.0072508758439576,0.72508758439576,Technology_Mid Cap
fund 484,Technology_Mid Cap_173,0.0006377317921733,0.06377317921733,Technology_Mid Cap
fund 487,Technology_Mid Cap_173,0.0004331186906572,0.04331186906572,Technology_Mid Cap
fund 497,Technology_Mid Cap_173,0.008759383013915,0.8759383013915,Technology_Mid Cap
fund 64,Technology_Mid Cap_174,0.0019298761377598,0.19298761377598,Technology_Mid Cap
fund 121,Technology_Mid Cap_174,0.0030613730381069,0.30613730381069,Technology_Mid Cap
fund 123,Technology_Mid Cap_174,0.0025647626373187,0.25647626373187,Technology_Mid Cap
fund 124,Technology_Mid Cap_174,0.0069720107145041,0.69720107145041,Technology_Mid Cap
fund 259,Technology_Mid Cap_174,0.0088962525849885,0.8896252584988501,Technology_Mid Cap
fund 283,Technology_Mid Cap_174,0.0174823320903411,1.74823320903411,Technology_Mid Cap
fund 351,Technology_Mid Cap_174,0.0004407813463637,0.0440781346363699,Technology_Mid Cap
fund 357,Technology_Mid Cap_174,0.0111163590877532,1.11163590877532,Technology_Mid Cap
fund 392,Technology_Mid Cap_174,0.0061917262459824,0.61917262459824,Technology_Mid Cap
fund 395,Technology_Mid Cap_174,0.0079681902607144,0.79681902607144,Technology_Mid Cap
fund 407,Technology_Mid Cap_174,0.0642425557497049,6.42425557497049,Technology_Mid Cap
fund 487,Technology_Mid Cap_174,0.0007063767330581,0.07063767330581,Technology_Mid Cap
fund 491,Technology_Mid Cap_174,0.026561138682009,2.6561138682009,Technology_Mid Cap
fund 64,Technology_Mid Cap_175,0.0212609502685182,2.12609502685182,Technology_Mid Cap
fund 70,Technology_Mid Cap_175,0.0016529287911361,0.16529287911361,Technology_Mid Cap
fund 71,Technology_Mid Cap_175,0.0072824539386534,0.72824539386534,Technology_Mid Cap
fund 73,Technology_Mid Cap_175,0.0004150723173623,0.04150723173623,Technology_Mid Cap
fund 120,Technology_Mid Cap_175,0.0177526910288195,1.77526910288195,Technology_Mid Cap
fund 123,Technology_Mid Cap_175,0.0082874693102622,0.82874693102622,Technology_Mid Cap
fund 190,Technology_Mid Cap_175,0.0169157859162726,1.69157859162726,Technology_Mid Cap
fund 256,Technology_Mid Cap_175,0.0071973757832232,0.71973757832232,Technology_Mid Cap
fund 259,Technology_Mid Cap_175,0.018843418186166,1.8843418186166,Technology_Mid Cap
fund 285,Technology_Mid Cap_175,0.0124429228061752,1.24429228061752,Technology_Mid Cap
fund 290,Technology_Mid Cap_175,0.02577058930937,2.577058930937,Technology_Mid Cap
fund 344,Technology_Mid Cap_175,0.0018043656883288,0.18043656883288,Technology_Mid Cap
fund 357,Technology_Mid Cap_175,0.0393849618484061,3.9384961848406097,Technology_Mid Cap
fund 392,Technology_Mid Cap_175,0.0052499266472166,0.52499266472166,Technology_Mid Cap
fund 458,Technology_Mid Cap_175,0.015332044116804,1.5332044116804,Technology_Mid Cap
fund 468,Technology_Mid Cap_175,0.0008295410465808,0.08295410465808,Technology_Mid Cap
fund 441,Technology_Mid Cap_176,0.0057755887315519,0.57755887315519,Technology_Mid Cap
fund 64,Technology_Mid Cap_179,0.0035370542216742,0.3537054221674199,Technology_Mid Cap
fund 70,Technology_Mid Cap_179,0.0009145047307372,0.09145047307372,Technology_Mid Cap
fund 71,Technology_Mid Cap_179,0.0040291140271668,0.40291140271668,Technology_Mid Cap
fund 81,Technology_Mid Cap_179,0.0103230960042761,1.03230960042761,Technology_Mid Cap
fund 82,Technology_Mid Cap_179,0.0167930765728137,1.67930765728137,Technology_Mid Cap
fund 123,Technology_Mid Cap_179,0.0042814100160658,0.42814100160658,Technology_Mid Cap
fund 174,Technology_Mid Cap_179,0.0035403672010759,0.3540367201075899,Technology_Mid Cap
fund 186,Technology_Mid Cap_179,0.0037310842876029,0.37310842876029,Technology_Mid Cap
fund 188,Technology_Mid Cap_179,0.0094536479773144,0.94536479773144,Technology_Mid Cap
fund 190,Technology_Mid Cap_179,0.0147911584477507,1.47911584477507,Technology_Mid Cap
fund 209,Technology_Mid Cap_179,0.00480915058735,0.480915058735,Technology_Mid Cap
fund 259,Technology_Mid Cap_179,0.0084483658128893,0.84483658128893,Technology_Mid Cap
fund 329,Technology_Mid Cap_179,0.0004484188180432,0.04484188180432,Technology_Mid Cap
fund 344,Technology_Mid Cap_179,0.0085850887990929,0.85850887990929,Technology_Mid Cap
fund 351,Technology_Mid Cap_179,5.534767755918854e-05,0.0055347677559188,Technology_Mid Cap
fund 357,Technology_Mid Cap_179,0.0005808424532482,0.05808424532482,Technology_Mid Cap
fund 395,Technology_Mid Cap_179,0.0082089269109469,0.82089269109469,Technology_Mid Cap
fund 416,Technology_Mid Cap_179,0.0125395998142749,1.25395998142749,Technology_Mid Cap
fund 458,Technology_Mid Cap_179,0.0042546550192894,0.42546550192894,Technology_Mid Cap
fund 470,Technology_Mid Cap_179,1.390036534139634e-05,0.0013900365341396,Technology_Mid Cap
fund 484,Technology_Mid Cap_179,3.441528521964568e-05,0.0034415285219645,Technology_Mid Cap
fund 487,Technology_Mid Cap_179,0.0011422792275658,0.1142279227565799,Technology_Mid Cap
fund 70,Technology_Mid Cap_180,0.0045727072554383,0.45727072554383,Technology_Mid Cap
fund 71,Technology_Mid Cap_180,0.0201463790462422,2.01463790462422,Technology_Mid Cap
fund 186,Technology_Mid Cap_180,0.0050750020882075,0.50750020882075,Technology_Mid Cap
fund 209,Technology_Mid Cap_180,0.0077271514097756,0.77271514097756,Technology_Mid Cap
fund 224,Technology_Mid Cap_180,0.0077468523570808,0.77468523570808,Technology_Mid Cap
fund 233,Technology_Mid Cap_180,0.0278442353422514,2.78442353422514,Technology_Mid Cap
fund 259,Technology_Mid Cap_180,0.0191855443323118,1.91855443323118,Technology_Mid Cap
fund 283,Technology_Mid Cap_180,0.034066657275,3.4066657275,Technology_Mid Cap
fund 285,Technology_Mid Cap_180,0.0104376093163467,1.04376093163467,Technology_Mid Cap
fund 290,Technology_Mid Cap_180,0.0064280725433546,0.64280725433546,Technology_Mid Cap
fund 351,Technology_Mid Cap_180,0.0010859581955784,0.1085958195578399,Technology_Mid Cap
fund 428,Technology_Mid Cap_180,0.0049554020000574,0.4955402000057399,Technology_Mid Cap
fund 484,Technology_Mid Cap_180,0.0008769655990743,0.08769655990743,Technology_Mid Cap
fund 487,Technology_Mid Cap_180,0.0022660512877876,0.22660512877876,Technology_Mid Cap
fund 497,Technology_Mid Cap_180,0.0194906305702611,1.94906305702611,Technology_Mid Cap
fund 60,Technology_Mid Cap_182,0.159338246997171,15.9338246997171,Technology_Mid Cap
fund 64,Technology_Mid Cap_182,0.0241105871473065,2.41105871473065,Technology_Mid Cap
fund 67,Technology_Mid Cap_182,0.1000291080081772,10.00291080081772,Technology_Mid Cap
fund 68,Technology_Mid Cap_182,0.0196572865797154,1.96572865797154,Technology_Mid Cap
fund 70,Technology_Mid Cap_182,0.0072806769276755,0.72806769276755,Technology_Mid Cap
fund 71,Technology_Mid Cap_182,0.0320771195058979,3.20771195058979,Technology_Mid Cap
fund 73,Technology_Mid Cap_182,0.0027286589805224,0.27286589805224,Technology_Mid Cap
fund 81,Technology_Mid Cap_182,0.017358313679899,1.7358313679898998,Technology_Mid Cap
fund 82,Technology_Mid Cap_182,0.0282376033973447,2.82376033973447,Technology_Mid Cap
fund 121,Technology_Mid Cap_182,0.0133491452787351,1.3349145278735102,Technology_Mid Cap
fund 123,Technology_Mid Cap_182,0.0071648360385187,0.71648360385187,Technology_Mid Cap
fund 188,Technology_Mid Cap_182,0.0087856433058406,0.87856433058406,Technology_Mid Cap
fund 190,Technology_Mid Cap_182,0.0303602786883711,3.03602786883711,Technology_Mid Cap
fund 233,Technology_Mid Cap_182,0.0294561448880569,2.94561448880569,Technology_Mid Cap
fund 290,Technology_Mid Cap_182,0.0657507550987735,6.57507550987735,Technology_Mid Cap
fund 298,Technology_Mid Cap_182,0.0036482997955411,0.36482997955411,Technology_Mid Cap
fund 329,Technology_Mid Cap_182,0.0033166106720356,0.33166106720356,Technology_Mid Cap
fund 344,Technology_Mid Cap_182,0.0208200337625631,2.08200337625631,Technology_Mid Cap
fund 351,Technology_Mid Cap_182,0.0028699334297886,0.28699334297886,Technology_Mid Cap
fund 395,Technology_Mid Cap_182,0.0177907134648649,1.77907134648649,Technology_Mid Cap
fund 487,Technology_Mid Cap_182,0.0023219392058838,0.2321939205883799,Technology_Mid Cap
fund 497,Technology_Mid Cap_182,0.0472339979692401,4.72339979692401,Technology_Mid Cap
fund 57,Technology_Mid Cap_184,0.0118831681230857,1.18831681230857,Technology_Mid Cap
fund 60,Technology_Mid Cap_184,0.1336665845042573,13.366658450425732,Technology_Mid Cap
fund 70,Technology_Mid Cap_184,0.003519320571464,0.3519320571464,Technology_Mid Cap
fund 71,Technology_Mid Cap_184,0.0155053805671967,1.55053805671967,Technology_Mid Cap
fund 73,Technology_Mid Cap_184,0.0014861711947319,0.14861711947319,Technology_Mid Cap
fund 124,Technology_Mid Cap_184,0.1234628394612318,12.34628394612318,Technology_Mid Cap
fund 190,Technology_Mid Cap_184,0.0249072854223956,2.49072854223956,Technology_Mid Cap
fund 241,Technology_Mid Cap_184,0.060082077743563,6.0082077743563005,Technology_Mid Cap
fund 256,Technology_Mid Cap_184,0.0012622421319977,0.12622421319977,Technology_Mid Cap
fund 259,Technology_Mid Cap_184,0.0373288868215774,3.73288868215774,Technology_Mid Cap
fund 285,Technology_Mid Cap_184,0.0219678157062429,2.1967815706242897,Technology_Mid Cap
fund 290,Technology_Mid Cap_184,0.0205028932820017,2.05028932820017,Technology_Mid Cap
fund 344,Technology_Mid Cap_184,0.0234283752369117,2.34283752369117,Technology_Mid Cap
fund 357,Technology_Mid Cap_184,0.0530691372280085,5.30691372280085,Technology_Mid Cap
fund 395,Technology_Mid Cap_184,0.0184097675573189,1.84097675573189,Technology_Mid Cap
fund 458,Technology_Mid Cap_184,0.0140738679764115,1.40738679764115,Technology_Mid Cap
fund 487,Technology_Mid Cap_184,0.0030905251364867,0.30905251364867,Technology_Mid Cap
fund 2,Technology_Mid Cap_185,0.1722627220735939,17.22627220735939,Technology_Mid Cap
fund 67,Technology_Mid Cap_185,0.0727152619222372,7.271526192223721,Technology_Mid Cap
fund 68,Technology_Mid Cap_185,0.0142896879796992,1.4289687979699202,Technology_Mid Cap
fund 70,Technology_Mid Cap_185,0.0059078963198739,0.59078963198739,Technology_Mid Cap
fund 71,Technology_Mid Cap_185,0.0260289390895353,2.60289390895353,Technology_Mid Cap
fund 73,Technology_Mid Cap_185,0.0009696352471848,0.09696352471848,Technology_Mid Cap
fund 79,Technology_Mid Cap_185,0.0848400326769321,8.484003267693211,Technology_Mid Cap
fund 81,Technology_Mid Cap_185,0.015549460854195,1.5549460854195,Technology_Mid Cap
fund 82,Technology_Mid Cap_185,0.0252950555417,2.52950555417,Technology_Mid Cap
fund 120,Technology_Mid Cap_185,0.0170784280233871,1.70784280233871,Technology_Mid Cap
fund 121,Technology_Mid Cap_185,0.0085759777419393,0.85759777419393,Technology_Mid Cap
fund 123,Technology_Mid Cap_185,0.0072629377481713,0.72629377481713,Technology_Mid Cap
fund 124,Technology_Mid Cap_185,0.0129074928611098,1.29074928611098,Technology_Mid Cap
fund 190,Technology_Mid Cap_185,0.0563401548100086,5.63401548100086,Technology_Mid Cap
fund 276,Technology_Mid Cap_185,0.0261122473439179,2.61122473439179,Technology_Mid Cap
fund 283,Technology_Mid Cap_185,0.0443621704674719,4.43621704674719,Technology_Mid Cap
fund 285,Technology_Mid Cap_185,0.0094308384987632,0.94308384987632,Technology_Mid Cap
fund 314,Technology_Mid Cap_185,0.0327196108775052,3.27196108775052,Technology_Mid Cap
fund 323,Technology_Mid Cap_185,0.1871724587734657,18.71724587734657,Technology_Mid Cap
fund 329,Technology_Mid Cap_185,0.0016428714991115,0.1642871499111499,Technology_Mid Cap
fund 351,Technology_Mid Cap_185,0.0009807187245837,0.0980718724583699,Technology_Mid Cap
fund 395,Technology_Mid Cap_185,0.0197100821241266,1.97100821241266,Technology_Mid Cap
fund 487,Technology_Mid Cap_185,0.0031843430609834,0.31843430609834,Technology_Mid Cap
fund 491,Technology_Mid Cap_185,0.0284902722984347,2.84902722984347,Technology_Mid Cap
fund 497,Technology_Mid Cap_185,0.0387488272277841,3.8748827227784095,Technology_Mid Cap
fund 285,Technology_Mid Cap_186,0.001297307600779,0.1297307600779,Technology_Mid Cap
fund 362,Technology_Mid Cap_188,0.0012036579541053,0.12036579541053,Technology_Mid Cap
fund 79,Technology_Mid Cap_189,0.171152578341053,17.1152578341053,Technology_Mid Cap
fund 81,Technology_Mid Cap_189,0.0136075394147916,1.36075394147916,Technology_Mid Cap
fund 82,Technology_Mid Cap_189,0.0221360385746213,2.2136038574621297,Technology_Mid Cap
fund 123,Technology_Mid Cap_189,0.0085961267689204,0.85961267689204,Technology_Mid Cap
fund 190,Technology_Mid Cap_189,0.0322674224759569,3.2267422475956904,Technology_Mid Cap
fund 209,Technology_Mid Cap_189,0.0069570151172539,0.69570151172539,Technology_Mid Cap
fund 218,Technology_Mid Cap_189,0.0686243282488223,6.862432824882229,Technology_Mid Cap
fund 224,Technology_Mid Cap_189,0.0746575851679677,7.465758516796769,Technology_Mid Cap
fund 233,Technology_Mid Cap_189,0.0157208118317218,1.57208118317218,Technology_Mid Cap
fund 241,Technology_Mid Cap_189,0.054532067251991,5.4532067251991005,Technology_Mid Cap
fund 250,Technology_Mid Cap_189,0.1762845309058814,17.62845309058814,Technology_Mid Cap
fund 312,Technology_Mid Cap_189,0.8714296566501792,87.14296566501793,Technology_Mid Cap
fund 344,Technology_Mid Cap_189,0.0166966674238344,1.66966674238344,Technology_Mid Cap
fund 351,Technology_Mid Cap_189,0.0018487010100083,0.18487010100083,Technology_Mid Cap
fund 388,Technology_Mid Cap_189,0.0018489088385716,0.18489088385716,Technology_Mid Cap
fund 392,Technology_Mid Cap_189,0.0032062275846568,0.32062275846568,Technology_Mid Cap
fund 395,Technology_Mid Cap_189,0.0086134754583188,0.86134754583188,Technology_Mid Cap
fund 428,Technology_Mid Cap_189,0.0054899083808926,0.5489908380892601,Technology_Mid Cap
fund 458,Technology_Mid Cap_189,0.0236084313441586,2.36084313441586,Technology_Mid Cap
fund 470,Technology_Mid Cap_189,0.0015170545503693,0.15170545503693,Technology_Mid Cap
fund 484,Technology_Mid Cap_189,0.001513624915057,0.1513624915057,Technology_Mid Cap
fund 70,Technology_Mid Cap_190,0.0037272453922361,0.37272453922361,Technology_Mid Cap
fund 71,Technology_Mid Cap_190,0.0164214532607664,1.64214532607664,Technology_Mid Cap
fund 190,Technology_Mid Cap_190,0.0100983199676867,1.00983199676867,Technology_Mid Cap
fund 209,Technology_Mid Cap_190,0.005594829939844,0.5594829939844,Technology_Mid Cap
fund 259,Technology_Mid Cap_190,0.0254720747011005,2.54720747011005,Technology_Mid Cap
fund 290,Technology_Mid Cap_190,0.0075779584517162,0.75779584517162,Technology_Mid Cap
fund 329,Technology_Mid Cap_190,0.0004678100900213,0.04678100900213,Technology_Mid Cap
fund 344,Technology_Mid Cap_190,0.0105704619198229,1.05704619198229,Technology_Mid Cap
fund 351,Technology_Mid Cap_190,0.0013155510938682,0.13155510938682,Technology_Mid Cap
fund 395,Technology_Mid Cap_190,0.0039475172184353,0.3947517218435299,Technology_Mid Cap
fund 424,Technology_Mid Cap_190,0.0171544204854768,1.71544204854768,Technology_Mid Cap
fund 458,Technology_Mid Cap_190,0.0149404771597585,1.49404771597585,Technology_Mid Cap
fund 487,Technology_Mid Cap_190,0.0005877309913205,0.05877309913205,Technology_Mid Cap
fund 491,Technology_Mid Cap_190,0.0329855886870104,3.2985588687010403,Technology_Mid Cap
fund 497,Technology_Mid Cap_190,0.0212490488193016,2.12490488193016,Technology_Mid Cap
fund 259,Technology_Mid Cap_191,0.0068221647728593,0.68221647728593,Technology_Mid Cap
fund 357,Technology_Mid Cap_191,0.0036302410055924,0.36302410055924,Technology_Mid Cap
fund 458,Technology_Mid Cap_191,0.0057122819821794,0.57122819821794,Technology_Mid Cap
fund 470,Technology_Mid Cap_191,0.0006138107640747,0.06138107640747,Technology_Mid Cap
fund 64,Technology_Mid Cap_193,0.0116962916353961,1.16962916353961,Technology_Mid Cap
fund 81,Technology_Mid Cap_193,0.0044955294154239,0.44955294154239,Technology_Mid Cap
fund 82,Technology_Mid Cap_193,0.0073130938312768,0.73130938312768,Technology_Mid Cap
fund 123,Technology_Mid Cap_193,3.6876927582094085e-05,0.0036876927582094,Technology_Mid Cap
fund 256,Technology_Mid Cap_193,0.0004961938654442,0.04961938654442,Technology_Mid Cap
fund 284,Technology_Mid Cap_193,0.0018712810486927,0.18712810486927,Technology_Mid Cap
fund 285,Technology_Mid Cap_193,0.0044882198676964,0.4488219867696399,Technology_Mid Cap
fund 344,Technology_Mid Cap_193,0.0001529890680971,0.01529890680971,Technology_Mid Cap
fund 351,Technology_Mid Cap_193,1.287056025655754e-05,0.0012870560256557,Technology_Mid Cap
fund 424,Technology_Mid Cap_193,0.0019724281665068,0.19724281665068,Technology_Mid Cap
fund 430,Technology_Mid Cap_193,0.0232759765402553,2.32759765402553,Technology_Mid Cap
fund 458,Technology_Mid Cap_193,0.0025455697826195,0.25455697826195,Technology_Mid Cap
fund 484,Technology_Mid Cap_193,0.0009601577691474,0.09601577691474,Technology_Mid Cap
fund 491,Technology_Mid Cap_193,0.0122196253418155,1.22196253418155,Technology_Mid Cap
fund 120,Technology_Mid Cap_194,0.0037996869618026,0.3799686961802599,Technology_Mid Cap
