fund_name,asset,weight,Holding
fund 353,Technology_Large Cap_64,0.294283961011665,29.4283961011665
fund 365,Technology_Large Cap_64,0.0165395930693699,1.65395930693699
fund 412,Technology_Large Cap_64,0.0035306379212238,0.35306379212238
fund 423,Technology_Large Cap_64,0.0235511146578373,2.35511146578373
fund 424,Technology_Large Cap_64,0.0367894169952391,3.67894169952391
fund 467,Technology_Large Cap_64,0.0620692828542616,6.2069282854261605
fund 481,Technology_Large Cap_64,0.005320916436113,0.5320916436113
fund 29,Technology_Large Cap_65,0.0007738102604383,0.07738102604383
fund 30,Technology_Large Cap_65,0.0091460011330854,0.91460011330854
fund 45,Technology_Large Cap_65,0.0052536798100069,0.52536798100069
fund 46,Technology_Large Cap_65,0.0005666008667174,0.05666008667174
fund 122,Technology_Large Cap_65,0.0015582070177308,0.15582070177308
fund 165,Technology_Large Cap_65,0.0021076440393148,0.21076440393148002
fund 182,Technology_Large Cap_65,0.0011410963676567,0.11410963676567001
fund 246,Technology_Large Cap_65,0.0050047685228858,0.5004768522885801
fund 327,Technology_Large Cap_65,0.0167823669332946,1.6782366933294601
fund 412,Technology_Large Cap_65,0.0008584439623571,0.08584439623571
fund 416,Technology_Large Cap_65,0.0115451256972622,1.15451256972622
fund 418,Technology_Large Cap_65,0.0013195436378323,0.13195436378323
fund 454,Technology_Large Cap_65,0.0008750841973218,0.08750841973218
fund 481,Technology_Large Cap_65,0.0006028155916373,0.06028155916372999
fund 490,Technology_Large Cap_65,0.0011476423891763,0.11476423891763
fund 121,Technology_Large Cap_66,0.0070139553230313,0.70139553230313
fund 123,Technology_Large Cap_66,0.0076050701690235,0.76050701690235
fund 165,Technology_Large Cap_66,0.0023494778888427,0.23494778888426998
fund 285,Technology_Large Cap_66,0.0024113574662298,0.24113574662297999
fund 327,Technology_Large Cap_66,0.005982581046606,0.5982581046606
fund 412,Technology_Large Cap_66,0.0013077087873295,0.13077087873295
fund 424,Technology_Large Cap_66,0.0026214188177315,0.26214188177315
fund 120,Technology_Large Cap_67,0.005572115177358,0.5572115177358
fund 123,Technology_Large Cap_67,0.0020319737066398,0.20319737066398
fund 394,Technology_Large Cap_67,0.0144351670352873,1.44351670352873
fund 45,Technology_Large Cap_68,0.0027008995231607,0.27008995231607
fund 46,Technology_Large Cap_68,0.0002912876433437,0.02912876433437
fund 123,Technology_Large Cap_68,0.001146987712729,0.11469877127290001
fund 285,Technology_Large Cap_68,0.0081079201335562,0.81079201335562
fund 365,Technology_Large Cap_68,0.0025654197846969,0.25654197846969
fund 454,Technology_Large Cap_68,0.0005107883757781,0.05107883757781
fund 40,Technology_Large Cap_69,0.0003975607974329,0.03975607974329
fund 41,Technology_Large Cap_69,0.0068704541228708,0.68704541228708
fund 44,Technology_Large Cap_69,0.008703399606331,0.8703399606330999
fund 45,Technology_Large Cap_69,0.0140027880845836,1.40027880845836
fund 46,Technology_Large Cap_69,0.0015101780375106,0.15101780375106
fund 123,Technology_Large Cap_69,0.0132177914925838,1.32177914925838
fund 165,Technology_Large Cap_69,0.0164942681086596,1.6494268108659602
fund 169,Technology_Large Cap_69,0.007978356055173,0.7978356055173
fund 188,Technology_Large Cap_69,0.0528963011247245,5.28963011247245
fund 246,Technology_Large Cap_69,0.0104653339649978,1.04653339649978
fund 285,Technology_Large Cap_69,0.0277738328318046,2.77738328318046
fund 301,Technology_Large Cap_69,0.0022337555710229,0.22337555710229
fund 316,Technology_Large Cap_69,0.0008033448377874,0.08033448377874
fund 327,Technology_Large Cap_69,0.0153510228223905,1.53510228223905
fund 347,Technology_Large Cap_69,0.0075822904119481,0.75822904119481
fund 412,Technology_Large Cap_69,0.0014082224808905,0.14082224808905
fund 424,Technology_Large Cap_69,0.0247582018244788,2.47582018244788
fund 481,Technology_Large Cap_69,0.003245673054569,0.3245673054569
fund 489,Technology_Large Cap_69,0.0140421581938227,1.40421581938227
fund 31,Technology_Large Cap_70,0.0112809327220107,1.12809327220107
fund 32,Technology_Large Cap_70,0.0024458471048262,0.24458471048261998
fund 40,Technology_Large Cap_70,0.0013072085890012,0.13072085890012
fund 41,Technology_Large Cap_70,0.0225905489116294,2.25905489116294
fund 44,Technology_Large Cap_70,0.00621013521067,0.621013521067
fund 120,Technology_Large Cap_70,0.0174430221644502,1.74430221644502
fund 123,Technology_Large Cap_70,0.0074491608782355,0.74491608782355
fund 165,Technology_Large Cap_70,0.0158536484578124,1.5853648457812402
fund 191,Technology_Large Cap_70,0.016887172595116,1.6887172595116
fund 316,Technology_Large Cap_70,0.0205410192905088,2.05410192905088
fund 347,Technology_Large Cap_70,0.0113512295823501,1.13512295823501
fund 350,Technology_Large Cap_70,0.0634266345060259,6.34266345060259
fund 392,Technology_Large Cap_70,0.0221768664761474,2.21768664761474
fund 412,Technology_Large Cap_70,0.0017841556924741,0.17841556924741
fund 466,Technology_Large Cap_70,0.0411752729394408,4.117527293944081
fund 481,Technology_Large Cap_70,0.0038619267821916,0.38619267821916
fund 489,Technology_Large Cap_70,0.0230841161535866,2.30841161535866
fund 120,Technology_Large Cap_71,0.00615407351183,0.6154073511829999
fund 122,Technology_Large Cap_71,0.0009057203058535,0.09057203058535
fund 123,Technology_Large Cap_71,0.0050718909292155,0.50718909292155
fund 191,Technology_Large Cap_71,0.0018352958884338,0.18352958884338
fund 212,Technology_Large Cap_71,0.0008409537977875,0.08409537977874999
fund 246,Technology_Large Cap_71,0.0041172555863144,0.41172555863144
fund 285,Technology_Large Cap_71,0.0130831780956396,1.30831780956396
fund 301,Technology_Large Cap_71,0.0021447309844317,0.21447309844316997
fund 347,Technology_Large Cap_71,0.0098134838042756,0.98134838042756
fund 411,Technology_Large Cap_71,0.0769845493120672,7.6984549312067205
fund 418,Technology_Large Cap_71,0.0010879023789836,0.10879023789836
fund 443,Technology_Large Cap_71,0.0200886287323006,2.00886287323006
fund 489,Technology_Large Cap_71,0.0032534877514192,0.32534877514192
fund 31,Technology_Large Cap_72,0.0110982218562013,1.10982218562013
fund 32,Technology_Large Cap_72,0.0024062331071921,0.24062331071921
fund 35,Technology_Large Cap_72,0.0262365444314313,2.62365444314313
fund 36,Technology_Large Cap_72,0.0022110012860274,0.22110012860273998
fund 56,Technology_Large Cap_72,0.051159214188512,5.1159214188512
fund 119,Technology_Large Cap_72,0.0150249645195395,1.50249645195395
fund 120,Technology_Large Cap_72,0.0023300027019118,0.23300027019117997
fund 121,Technology_Large Cap_72,0.0055926156237284,0.55926156237284
fund 123,Technology_Large Cap_72,0.0012861318945754,0.12861318945754
fund 165,Technology_Large Cap_72,0.0064987766642556,0.64987766642556
fund 246,Technology_Large Cap_72,0.0039629890120592,0.39629890120592
fund 285,Technology_Large Cap_72,0.0057981351897528,0.57981351897528
fund 365,Technology_Large Cap_72,0.0025243955935575,0.25243955935575
fund 392,Technology_Large Cap_72,0.0022438141132824,0.22438141132824002
fund 409,Technology_Large Cap_72,0.004704307239733,0.47043072397330005
fund 418,Technology_Large Cap_72,0.0014104386303776,0.14104386303775998
fund 29,Technology_Large Cap_74,0.0006538611376864,0.06538611376864
fund 30,Technology_Large Cap_74,0.0077282701094884,0.77282701094884
fund 120,Technology_Large Cap_74,0.0054128556271358,0.54128556271358
fund 123,Technology_Large Cap_74,0.0073040248855801,0.7304024885580099
fund 212,Technology_Large Cap_74,0.0007390806046949,0.07390806046949
fund 246,Technology_Large Cap_74,0.0017174548430199,0.17174548430199
fund 265,Technology_Large Cap_74,0.0039367350173656,0.39367350173655996
fund 409,Technology_Large Cap_74,0.0032583628714046,0.32583628714046
fund 418,Technology_Large Cap_74,0.0006627511007101,0.06627511007101
fund 424,Technology_Large Cap_74,0.0184568468562311,1.84568468562311
fund 471,Technology_Large Cap_74,0.0069741250679349,0.69741250679349
fund 35,Technology_Large Cap_75,0.0281119586525494,2.81119586525494
fund 36,Technology_Large Cap_75,0.0023690458511401,0.23690458511401
fund 121,Technology_Large Cap_75,0.0111901502495054,1.11901502495054
fund 123,Technology_Large Cap_75,0.0115273706277551,1.15273706277551
fund 212,Technology_Large Cap_75,0.0009781532439686,0.09781532439686
fund 246,Technology_Large Cap_75,0.003087017466518,0.3087017466518
fund 333,Technology_Large Cap_75,0.0076867472654421,0.76867472654421
fund 350,Technology_Large Cap_75,0.0542777595098865,5.42777595098865
fund 412,Technology_Large Cap_75,0.0012183545253637,0.12183545253637001
fund 416,Technology_Large Cap_75,0.0657526320962422,6.57526320962422
fund 418,Technology_Large Cap_75,0.0011094682083054,0.11094682083054
fund 29,Technology_Large Cap_76,0.0032291198804957,0.32291198804957
fund 30,Technology_Large Cap_76,0.0381663769476959,3.8166376947695904
fund 40,Technology_Large Cap_76,0.000837961119932,0.0837961119932
fund 41,Technology_Large Cap_76,0.0144812402742333,1.44812402742333
fund 45,Technology_Large Cap_76,0.002069639153014,0.20696391530140001
fund 46,Technology_Large Cap_76,0.0002232072338433,0.022320723384330002
fund 123,Technology_Large Cap_76,0.0123933751891602,1.2393375189160198
fund 177,Technology_Large Cap_76,0.0072185565418391,0.72185565418391
fund 213,Technology_Large Cap_76,0.0066121083655241,0.66121083655241
fund 412,Technology_Large Cap_76,0.0017180185831497,0.17180185831497
fund 418,Technology_Large Cap_76,0.0016014178761496,0.16014178761496
fund 467,Technology_Large Cap_76,0.0121818266773328,1.21818266773328
fund 350,Technology_Large Cap_77,0.0284107887357432,2.84107887357432
fund 31,Technology_Large Cap_78,0.0093196181389768,0.9319618138976801
fund 32,Technology_Large Cap_78,0.0020206096078232,0.20206096078231997
fund 44,Technology_Large Cap_78,0.0029249552853586,0.29249552853585997
fund 45,Technology_Large Cap_78,0.0045998666765871,0.45998666765871
fund 46,Technology_Large Cap_78,0.0004960881781898,0.04960881781898
fund 122,Technology_Large Cap_78,0.0026751856198447,0.26751856198447
fund 165,Technology_Large Cap_78,0.0017306450908535,0.17306450908534998
fund 191,Technology_Large Cap_78,0.0072925549524616,0.72925549524616
fund 285,Technology_Large Cap_78,0.0168449257493349,1.68449257493349
fund 316,Technology_Large Cap_78,0.0047115685170753,0.47115685170753
fund 347,Technology_Large Cap_78,0.0059572300522305,0.59572300522305
fund 409,Technology_Large Cap_78,0.0044603682295065,0.44603682295065
fund 418,Technology_Large Cap_78,0.0022891202903236,0.22891202903236002
fund 424,Technology_Large Cap_78,0.0175040648863572,1.75040648863572
fund 426,Technology_Large Cap_78,0.0310239663637388,3.10239663637388
fund 432,Technology_Large Cap_78,0.0078753980948847,0.7875398094884699
fund 454,Technology_Large Cap_78,0.0015248789188304,0.15248789188304
fund 471,Technology_Large Cap_78,0.0114307184928878,1.14307184928878
fund 481,Technology_Large Cap_78,0.003462427318641,0.3462427318641
fund 489,Technology_Large Cap_78,0.0063832292805988,0.63832292805988
fund 45,Technology_Large Cap_79,0.0294211607304942,2.9421160730494202
fund 46,Technology_Large Cap_79,0.0031730245794535,0.31730245794535
fund 50,Technology_Large Cap_79,0.2796715774226648,27.96715774226648
fund 120,Technology_Large Cap_79,0.0237464158740404,2.37464158740404
fund 121,Technology_Large Cap_79,0.0204682143418353,2.04682143418353
fund 122,Technology_Large Cap_79,0.0300790342344013,3.0079034234401303
fund 165,Technology_Large Cap_79,0.0281117416408085,2.81117416408085
fund 169,Technology_Large Cap_79,0.037446037875457,3.7446037875457
fund 188,Technology_Large Cap_79,0.0680200084312259,6.802000843122589
fund 285,Technology_Large Cap_79,0.0272904038773375,2.72904038773375
fund 301,Technology_Large Cap_79,0.0066188381055571,0.66188381055571
fund 316,Technology_Large Cap_79,0.0348886978983298,3.48886978983298
fund 320,Technology_Large Cap_79,0.0947003369889857,9.47003369889857
fund 333,Technology_Large Cap_79,0.0146751043253181,1.46751043253181
fund 347,Technology_Large Cap_79,0.0274276706169285,2.74276706169285
fund 398,Technology_Large Cap_79,0.2800821185508839,28.008211855088387
fund 409,Technology_Large Cap_79,0.0236984258950667,2.36984258950667
fund 467,Technology_Large Cap_79,0.0832849436657216,8.32849436657216
fund 471,Technology_Large Cap_79,0.0361358246485825,3.6135824648582497
fund 489,Technology_Large Cap_79,0.0418022104258003,4.18022104258003
fund 212,Technology_Large Cap_80,0.0002299314630505,0.022993146305049998
fund 347,Technology_Large Cap_80,0.0004339137749774,0.04339137749774
fund 40,Technology_Large Cap_81,0.0005419362459707,0.05419362459707
fund 41,Technology_Large Cap_81,0.0093654810522176,0.93654810522176
fund 44,Technology_Large Cap_81,0.0027439405615139,0.27439405615139
fund 45,Technology_Large Cap_81,0.0043927874554946,0.43927874554946
fund 46,Technology_Large Cap_81,0.0004737550192624,0.04737550192624
fund 122,Technology_Large Cap_81,0.0056828051060322,0.56828051060322
fund 123,Technology_Large Cap_81,0.0073955187760986,0.73955187760986
fund 177,Technology_Large Cap_81,0.0068950141792806,0.68950141792806
fund 191,Technology_Large Cap_81,0.0017934227959677,0.17934227959677
fund 213,Technology_Large Cap_81,0.00628713905216,0.628713905216
fund 272,Technology_Large Cap_81,0.1861896464107923,18.61896464107923
fund 285,Technology_Large Cap_81,0.0218987215267544,2.18987215267544
fund 412,Technology_Large Cap_81,0.0013213644677531,0.13213644677531
fund 423,Technology_Large Cap_81,0.0049463208641175,0.49463208641175005
fund 424,Technology_Large Cap_81,0.0246893525680461,2.46893525680461
fund 432,Technology_Large Cap_81,0.0114348111224737,1.1434811122473698
fund 440,Technology_Large Cap_81,0.0017601956496391,0.17601956496391
fund 454,Technology_Large Cap_81,0.0013981606308196,0.13981606308195998
fund 471,Technology_Large Cap_81,0.0188838888728505,1.8883888872850503
fund 31,Technology_Large Cap_82,0.0606090140186834,6.06090140186834
fund 32,Technology_Large Cap_82,0.0131407912020192,1.31407912020192
fund 56,Technology_Large Cap_82,0.0515547737307393,5.15547737307393
fund 120,Technology_Large Cap_82,3.55545439471077e-05,0.0035554543947107697
fund 121,Technology_Large Cap_82,0.0066898954547189,0.66898954547189
fund 122,Technology_Large Cap_82,0.0134918463148824,1.34918463148824
fund 347,Technology_Large Cap_82,0.0111191362392231,1.11191362392231
fund 412,Technology_Large Cap_82,0.0013461099891982,0.13461099891982
fund 423,Technology_Large Cap_82,0.0058592990316864,0.58592990316864
fund 424,Technology_Large Cap_82,0.0072044982419984,0.7204498241998399
fund 481,Technology_Large Cap_82,0.0004692806457754,0.04692806457754
fund 26,Technology_Large Cap_83,0.2181243371784407,21.812433717844073
fund 35,Technology_Large Cap_83,0.0565538792700028,5.65538792700028
fund 36,Technology_Large Cap_83,0.0047658981967922,0.47658981967922
fund 40,Technology_Large Cap_83,0.0019972092372173,0.19972092372172998
fund 41,Technology_Large Cap_83,0.0345148076135176,3.45148076135176
fund 44,Technology_Large Cap_83,0.0196787233377683,1.9678723337768302
fund 45,Technology_Large Cap_83,0.01586017824,1.5860178240000002
fund 46,Technology_Large Cap_83,0.0017104945603955,0.17104945603955002
fund 121,Technology_Large Cap_83,0.0216628955193174,2.1662895519317398
fund 123,Technology_Large Cap_83,0.0113507425763754,1.1350742576375399
fund 165,Technology_Large Cap_83,0.0195616047014103,1.9561604701410302
fund 188,Technology_Large Cap_83,0.0556508271156066,5.5650827115606605
fund 191,Technology_Large Cap_83,0.0188628905786386,1.8862890578638598
fund 246,Technology_Large Cap_83,0.015695553159528,1.5695553159528
fund 285,Technology_Large Cap_83,0.0253556521716358,2.53556521716358
fund 398,Technology_Large Cap_83,0.2517067126540327,25.17067126540327
fund 418,Technology_Large Cap_83,0.0039621051849977,0.39621051849977
fund 426,Technology_Large Cap_83,0.0550410787967692,5.50410787967692
fund 120,Technology_Large Cap_86,0.0081064890476394,0.81064890476394
fund 121,Technology_Large Cap_86,0.0134556917930216,1.34556917930216
fund 123,Technology_Large Cap_86,0.009553661052044,0.9553661052044001
fund 165,Technology_Large Cap_86,0.0054696011284759,0.54696011284759
fund 182,Technology_Large Cap_86,0.0025489468218605,0.25489468218605
fund 246,Technology_Large Cap_86,0.0124179462249558,1.24179462249558
fund 316,Technology_Large Cap_86,0.0198942751208594,1.98942751208594
fund 327,Technology_Large Cap_86,0.030606847312581,3.0606847312581
fund 412,Technology_Large Cap_86,0.0028122775748465,0.28122775748465
fund 418,Technology_Large Cap_86,0.0022490810678356,0.22490810678356
fund 423,Technology_Large Cap_86,0.0336561009447714,3.36561009447714
fund 439,Technology_Large Cap_86,0.1114545303530633,11.14545303530633
fund 454,Technology_Large Cap_86,0.0022286455786547,0.22286455786547002
fund 455,Technology_Large Cap_86,0.2372865467632106,23.72865467632106
fund 466,Technology_Large Cap_86,0.1027594283661714,10.27594283661714
fund 467,Technology_Large Cap_86,0.0551417442607565,5.51417442607565
fund 29,Technology_Large Cap_87,0.0037598089144107,0.37598089144107
fund 30,Technology_Large Cap_87,0.0444388222145149,4.44388222145149
fund 31,Technology_Large Cap_87,0.0684795192477691,6.84795192477691
fund 32,Technology_Large Cap_87,0.0148472150326054,1.4847215032605399
fund 40,Technology_Large Cap_87,0.0009851389811502,0.09851389811502
fund 41,Technology_Large Cap_87,0.0170246971490843,1.7024697149084298
fund 44,Technology_Large Cap_87,0.0186252102594128,1.8625210259412799
fund 123,Technology_Large Cap_87,0.0112752540136667,1.12752540136667
fund 165,Technology_Large Cap_87,0.0048183074888714,0.48183074888714
fund 285,Technology_Large Cap_87,0.0268476728276952,2.68476728276952
fund 316,Technology_Large Cap_87,0.0051756050115897,0.51756050115897
fund 327,Technology_Large Cap_87,0.0186155212913613,1.8615521291361299
fund 392,Technology_Large Cap_87,0.0249298899417451,2.49298899417451
fund 412,Technology_Large Cap_87,0.0023140506420852,0.23140506420852
fund 418,Technology_Large Cap_87,0.001448879969648,0.1448879969648
fund 423,Technology_Large Cap_87,0.040143547987621,4.0143547987621
fund 44,Technology_Large Cap_88,0.0040376756058073,0.40376756058073004
fund 121,Technology_Large Cap_88,0.0026816533736833,0.26816533736833
fund 165,Technology_Large Cap_88,0.0009264003373498,0.09264003373498
fund 191,Technology_Large Cap_88,0.0006594394099535,0.06594394099535
fund 31,Technology_Large Cap_89,0.0731826957678699,7.31826957678699
fund 32,Technology_Large Cap_89,0.015866922441438,1.5866922441437998
fund 44,Technology_Large Cap_89,0.0153812665685007,1.53812665685007
fund 123,Technology_Large Cap_89,0.019441506879944,1.9441506879944
fund 165,Technology_Large Cap_89,0.0345939510152893,3.4593951015289304
fund 188,Technology_Large Cap_89,0.073388726334521,7.3388726334521
fund 211,Technology_Large Cap_89,0.0047170701608948,0.47170701608948
fund 212,Technology_Large Cap_89,0.0013655933803905,0.13655933803905
fund 285,Technology_Large Cap_89,0.0362864618810432,3.6286461881043204
fund 313,Technology_Large Cap_89,0.0510400325464099,5.104003254640991
fund 316,Technology_Large Cap_89,0.0241515455336677,2.41515455336677
fund 365,Technology_Large Cap_89,0.0207153973565941,2.0715397356594103
fund 418,Technology_Large Cap_89,0.0037837701356644,0.37837701356644
fund 423,Technology_Large Cap_89,0.0300478984265198,3.00478984265198
fund 424,Technology_Large Cap_89,0.0321887640802623,3.21887640802623
fund 455,Technology_Large Cap_89,0.0282828342325224,2.8282834232522402
fund 466,Technology_Large Cap_89,0.0902889267763783,9.02889267763783
fund 489,Technology_Large Cap_89,0.0332881981940837,3.32881981940837
fund 29,Technology_Large Cap_90,0.0008340237169368,0.08340237169368
fund 30,Technology_Large Cap_90,0.0098576902505841,0.9857690250584099
fund 40,Technology_Large Cap_90,0.0002391185989792,0.02391185989792
fund 41,Technology_Large Cap_90,0.0041323324000258,0.41323324000258
fund 45,Technology_Large Cap_90,0.0054953752063107,0.54953752063107
fund 46,Technology_Large Cap_90,0.00059266732413,0.059266732413000005
fund 120,Technology_Large Cap_90,0.0065431439797313,0.65431439797313
fund 121,Technology_Large Cap_90,0.0106471227770634,1.06471227770634
fund 123,Technology_Large Cap_90,0.0038838155079912,0.38838155079912
fund 301,Technology_Large Cap_90,0.0013255234584821,0.13255234584821002
fund 392,Technology_Large Cap_90,0.0024772464477023,0.24772464477022998
fund 409,Technology_Large Cap_90,0.0008395264287366,0.08395264287366
fund 418,Technology_Large Cap_90,0.0004058917509382,0.04058917509382
fund 471,Technology_Large Cap_90,0.0163080295783295,1.6308029578329502
fund 481,Technology_Large Cap_90,0.0003398534101032,0.03398534101032
fund 40,Technology_Large Cap_91,0.0006862591017128,0.06862591017128
fund 41,Technology_Large Cap_91,0.0118595990982122,1.1859599098212201
fund 44,Technology_Large Cap_91,0.0088934285644812,0.88934285644812
fund 56,Technology_Large Cap_91,0.0506820923515198,5.06820923515198
fund 120,Technology_Large Cap_91,0.006876231190285,0.6876231190284999
fund 121,Technology_Large Cap_91,0.0052034086524701,0.5203408652470101
fund 123,Technology_Large Cap_91,0.0039707385008427,0.39707385008427004
fund 165,Technology_Large Cap_91,0.0183923367754958,1.8392336775495801
fund 246,Technology_Large Cap_91,0.0080624655550765,0.80624655550765
fund 285,Technology_Large Cap_91,0.0083653883015621,0.83653883015621
fund 316,Technology_Large Cap_91,0.013641230363495,1.3641230363495
fund 347,Technology_Large Cap_91,0.009761179476367,0.9761179476367
fund 365,Technology_Large Cap_91,0.0033180318717,0.33180318717
fund 392,Technology_Large Cap_91,0.0039923254737206,0.39923254737206
fund 418,Technology_Large Cap_91,0.0011941809494252,0.11941809494252
fund 424,Technology_Large Cap_91,0.0007337777358472,0.07337777358472
fund 327,Technology_Large Cap_92,0.0023404874967307,0.23404874967307
fund 29,Technology_Large Cap_93,0.0002424246111521,0.024242461115209998
fund 30,Technology_Large Cap_93,0.0028653222652146,0.28653222652146
fund 45,Technology_Large Cap_93,0.0027406435327976,0.27406435327976
fund 46,Technology_Large Cap_93,0.0002955739704747,0.02955739704747
fund 182,Technology_Large Cap_93,0.0007623026181323,0.07623026181323
fund 212,Technology_Large Cap_93,0.0004326627101623,0.04326627101623
fund 213,Technology_Large Cap_93,0.0064211667930163,0.64211667930163
fund 301,Technology_Large Cap_93,0.0001636355596991,0.01636355596991
fund 347,Technology_Large Cap_93,0.00442655155032,0.44265515503200004
fund 411,Technology_Large Cap_93,0.037107987212755,3.7107987212755003
fund 424,Technology_Large Cap_93,0.004259180490153,0.4259180490153
fund 471,Technology_Large Cap_93,0.0062350264623373,0.62350264623373
fund 44,Technology_Large Cap_94,0.0066737032275738,0.66737032275738
fund 122,Technology_Large Cap_94,0.0044339560350561,0.44339560350560997
fund 123,Technology_Large Cap_94,0.0070170221276234,0.70170221276234
fund 165,Technology_Large Cap_94,0.0044763204716725,0.44763204716725
fund 285,Technology_Large Cap_94,0.0085509417374334,0.8550941737433401
fund 373,Technology_Large Cap_94,0.0013626532308873,0.13626532308873002
fund 409,Technology_Large Cap_94,0.0034437309899142,0.34437309899142
fund 418,Technology_Large Cap_94,4.256111328237413e-05,0.004256111328237413
fund 432,Technology_Large Cap_94,0.0045212191649726,0.45212191649725997
fund 29,Technology_Large Cap_97,0.0025476292917488,0.25476292917488
fund 30,Technology_Large Cap_97,0.030111542299553,3.0111542299553
fund 44,Technology_Large Cap_97,0.015672504826139,1.5672504826139002
fund 45,Technology_Large Cap_97,0.0146649056705274,1.46649056705274
fund 46,Technology_Large Cap_97,0.0015815863478058,0.15815863478058
fund 123,Technology_Large Cap_97,0.0077988007565352,0.77988007565352
fund 165,Technology_Large Cap_97,0.0057324509578464,0.57324509578464
fund 241,Technology_Large Cap_97,0.0662420794134304,6.624207941343039
fund 246,Technology_Large Cap_97,0.012975176384059,1.2975176384059
fund 285,Technology_Large Cap_97,0.0241170601111323,2.41170601111323
fund 313,Technology_Large Cap_97,0.056624169528826,5.6624169528826
fund 327,Technology_Large Cap_97,0.0334006880422102,3.34006880422102
fund 333,Technology_Large Cap_97,0.0104445702966459,1.04445702966459
fund 365,Technology_Large Cap_97,0.0195855362907121,1.95855362907121
fund 411,Technology_Large Cap_97,0.1097356278619958,10.97356278619958
fund 412,Technology_Large Cap_97,0.0031701445019154,0.31701445019154
fund 418,Technology_Large Cap_97,0.0014046319208229,0.14046319208229
fund 423,Technology_Large Cap_97,0.0284912912584991,2.84912912584991
fund 454,Technology_Large Cap_97,0.0014492513721126,0.14492513721126
fund 121,Technology_Large Cap_98,0.0039423425637609,0.39423425637608994
fund 191,Technology_Large Cap_98,0.0003212854138531,0.03212854138531
fund 285,Technology_Large Cap_98,0.004232702287086,0.4232702287086
fund 327,Technology_Large Cap_98,0.0027964830796516,0.27964830796516005
fund 333,Technology_Large Cap_98,0.003016806480827,0.3016806480827
fund 347,Technology_Large Cap_98,0.0057249873418766,0.57249873418766
fund 409,Technology_Large Cap_98,0.0019658459613584,0.19658459613584
fund 44,Technology_Large Cap_99,0.0170448192951451,1.70448192951451
fund 45,Technology_Large Cap_99,0.0251268943344726,2.51268943344726
fund 46,Technology_Large Cap_99,0.0027098948970418,0.27098948970417996
fund 120,Technology_Large Cap_99,0.0222752174285931,2.22752174285931
fund 121,Technology_Large Cap_99,0.0127194000610003,1.27194000610003
fund 165,Technology_Large Cap_99,0.0222245916668012,2.22245916668012
fund 212,Technology_Large Cap_99,0.0016386004857565,0.16386004857565
fund 246,Technology_Large Cap_99,0.0176604141878379,1.76604141878379
fund 344,Technology_Large Cap_99,0.031408846362652,3.1408846362652003
fund 347,Technology_Large Cap_99,0.0183550053555332,1.83550053555332
fund 409,Technology_Large Cap_99,0.0180070285278368,1.80070285278368
fund 412,Technology_Large Cap_99,0.0030012034805326,0.30012034805326
fund 424,Technology_Large Cap_99,0.0215519723655974,2.15519723655974
fund 481,Technology_Large Cap_99,0.0056678916342604,0.56678916342604
fund 490,Technology_Large Cap_99,0.0085761098718112,0.8576109871811199
fund 120,Technology_Large Cap_100,0.0002013709885247,0.02013709885247
fund 123,Technology_Large Cap_100,0.0004331355745621,0.04331355745621
fund 301,Technology_Large Cap_100,0.0011605311714897,0.11605311714897
fund 352,Technology_Large Cap_100,0.0059333334309318,0.59333334309318
fund 454,Technology_Large Cap_100,0.0003832941548177,0.03832941548177
fund 37,Technology_Large Cap_101,0.0001502330027027,0.01502330027027
fund 38,Technology_Large Cap_101,0.0080829198578323,0.8082919857832299
fund 121,Technology_Large Cap_102,0.0003180945405134,0.031809454051339996
fund 123,Technology_Large Cap_102,0.0011530868273814,0.11530868273813999
fund 212,Technology_Large Cap_102,0.0008172304963327,0.08172304963327
fund 294,Technology_Large Cap_102,0.028048070375549,2.8048070375549
fund 327,Technology_Large Cap_102,0.0045311212864398,0.45311212864398
fund 418,Technology_Large Cap_102,0.0005855670650969,0.058556706509690006
fund 471,Technology_Large Cap_102,0.0098991092775627,0.98991092775627
fund 489,Technology_Large Cap_102,0.0042591777034851,0.42591777034851
fund 40,Technology_Large Cap_103,0.0008414525517126,0.08414525517126
fund 41,Technology_Large Cap_103,0.0145415775157998,1.45415775157998
fund 45,Technology_Large Cap_103,0.0029710063953706,0.29710063953706
fund 46,Technology_Large Cap_103,0.0003204182324612,0.03204182324612
fund 120,Technology_Large Cap_103,0.0058583261818258,0.5858326181825799
fund 122,Technology_Large Cap_103,0.0048940721809798,0.48940721809798
fund 123,Technology_Large Cap_103,0.0038661394624929,0.38661394624929
fund 169,Technology_Large Cap_103,0.0037668809527299,0.37668809527299
fund 191,Technology_Large Cap_103,0.0094462976187161,0.9446297618716101
fund 246,Technology_Large Cap_103,0.0046435303864503,0.46435303864502997
fund 301,Technology_Large Cap_103,0.002578835317076,0.2578835317076
fund 333,Technology_Large Cap_103,0.0077324066709496,0.7732406670949601
fund 365,Technology_Large Cap_103,0.0047237928013577,0.47237928013577
fund 412,Technology_Large Cap_103,0.0009082171821994,0.09082171821994
fund 423,Technology_Large Cap_103,0.0143945164455729,1.43945164455729
fund 432,Technology_Large Cap_103,0.0152639298514137,1.52639298514137
fund 466,Technology_Large Cap_103,0.0663675115288563,6.63675115288563
fund 489,Technology_Large Cap_103,0.0028636950782311,0.28636950782311
